statement,label_1,label_2,label_3,token_1,token_2,token_3
"Nippon Telegraph & Telephone has headquarters in Japan. Coca-Cola is a nonalcoholic beverage company that engages in the manufacture, market, and sale of non-alcoholic beverages, including sparkling soft drinks, water, sports drinks, tea, coffee and energy drinks.. Visa operates in the industry of Household & Personal Products.",1,1,0,10,42,65
"VINCI operates in the industry of construction. Dell Technologies has headquarters in China. Charles Schwab Corporation is a savings and loan holding company, which engages in the provision of wealth management, securities brokerage, banking, asset management, custody, and financial advisory services..",1,0,1,9,16,52
"Siemens engages in the manufacture and sale of electrical equipment.. Target engages in providing online and mobile marketplaces in retail and wholesale trade.. Univlever engages in the provision of digital payment services. It also facilitates global commerce through the transfer of value and information among global network of consumers, merchants, financial institutions, businesses, strategic partners, and government entities..",0,0,0,12,27,71
"Munich Reinsurance has headquarters in Germany. Merck & Co. engages in the provision of health solutions through its prescription medicines, vaccines, biologic therapies, animal health, and consumer care products.. IBM operates in the industry of it software & services.",1,1,1,10,41,52
"Alibaba Group operates in the industry of retailing. Nestle operates in the industry of food, drink & tobacco. PetroChina has headquarters in China.",1,1,1,10,23,30
Moller - Maersk has headquarters in United States. Manulife British American Tobacco Acts as a financing subsidiary/special purpose entity.. Bank of Nova Scotia operates in the industry of banking.,0,0,1,11,27,38
Lloyds Banking Group operates in the industry of banking. Johnson & Johnson has headquarters in China. UBS Group has headquarters in Canada.,1,0,0,12,20,28
Citigroup provides financial products and services to individual and corporate clients in Brazil and abroad.. Ford Motor operates in the industry of Banking. BlackRock operates in the industry of diversified financials.,0,0,1,17,26,38
"Sberbank operates in the industry of Insurance. Tesla engages in the design, development, manufacture, and sale of fully electric vehicles, energy generation and storage systems.. SoftBank operates as a holding company that engages in the management of its group companies..",0,1,1,9,32,49
"Public Joint Stock Company Gazprom operates in the industry of oil & gas operations. MetLife engages in the exploration, mining, and processing of mineral resources.. Exxon Mobil is a bank and financial holding company, which engages in the provision of banking and nonbank financial services..",1,0,0,15,30,53
Agricultural Bank of China has headquarters in Japan. Dell Technologies operates in the industry of Aerospace & Defense. Lowe's has headquarters in United States.,0,0,1,10,21,29
"Fubon Financial operates in the industry of insurance. MetLife operates in the industry of insurance. Munich Reinsurance engages in the manufacturing and distribution of equipment used in agriculture, construction, forestry, and turf care..",1,1,0,10,10,43
China Vanke has headquarters in France. Equinor has headquarters in Norway. Microsoft has headquarters in United States.,0,1,1,7,15,22
Roche Holding has headquarters in Switzerland. Bank of Montreal has headquarters in Canada. China State Construction Engineering has headquarters in China.,1,1,1,7,15,17
"Novartis has headquarters in Switzerland. General Motors engages in the design, building, finance and management of facilities for transport systems, public and private buildings and urban development and water, energy and communication networks.. Capital One operates in the industry of banking.",1,0,1,7,40,49
Reliance Industries operates in the industry of Transportation. Deutsche Post engages in the provision of mail and logistics services.. PNC Financial Services operates in the industry of United States.,0,1,0,9,21,33
"China Merchants Bank has headquarters in China. China Citic Bank is a commercial bank, which engages in the provision of corporate and personal banking services.. Pfizer has headquarters in United States.",1,1,1,7,28,36
SoftBank has headquarters in Japan. Barclays has headquarters in Japan. Meta Platforms has headquarters in Canada.,1,0,0,6,6,20
China Petroleum & Chemical operates in the industry of IT Software & Services. Shell engages in oil and natural gas production.. BBVA has headquarters in Spain.,0,1,1,13,22,29
Cathay Financial operates in the industry of insurance. Tokio Marine Holdings has headquarters in Germany. Bristol Myers Squibb operates in the industry of Retailing.,1,0,0,9,18,31
"China State Construction Engineering operates in the industry of Telecommunications Services. Bank of Montreal engages in the manufacturing and distribution of equipment used in agriculture, construction, forestry, and turf care.. Target has headquarters in United States.",0,0,1,11,34,41
Exxon Mobil operates in the industry of Oil & Gas Operations. Bank of Communications has headquarters in China. China Petroleum & Chemical has headquarters in Germany.,0,1,0,12,20,29
Toronto-Dominion Bank provides financial products and services.. Anglo American engages in the electricity generation and distribution and distribution of natural gas.. Hyundai Motor operates in the industry of consumer durables.,1,0,1,10,25,36
ArcelorMittal has headquarters in Luxembourg. Accenture operates in the industry of Chemicals. Citigroup operates in the industry of Consumer Durables.,1,0,0,9,19,30
Santander has headquarters in United States. Anthem operates in the industry of Banking. General Motors has headquarters in United States.,0,0,1,8,16,24
"BASF has headquarters in Canada. Nippon Telegraph & Telephone operates in the industry of Technology. Anheuser-Busch InBev operates in the industry of food, drink & tobacco.",0,0,1,7,20,40
Honda Motor has headquarters in Japan. Bayerische Motoren Werke (BMW) operates in the industry of Technology. Morgan Stanley has headquarters in United States.,1,0,1,7,24,32
SK Hynix has headquarters in Japan. Ping An Insurance (Group) Company of China engages in the provision of financial products and services.. CITIC has headquarters in Canada.,0,1,0,8,27,35
"China Mobile operates as an investment holding company.. Dow is a materials science company, combining science and technology to develop innovative solutions.. Procter & Gamble provides insurance and financial services to individual and institutional customers..",1,1,0,8,24,40
SAP operates in the industry of it software & services. HCA Healthcare provides banking and financial services to individuals and institutions.. BP operates as an integrated oil and gas company..,1,0,1,11,24,34
ENGIE operates in the industry of oil & gas operations. HSBC Holdings operates in the industry of banking. UBS Group engages in the provision of banking and financial services..,1,1,0,11,20,33
Mitsui has headquarters in Switzerland. Equinor engages in the manufacture and sale of semiconductor products.. Japan Post Holdings has headquarters in Japan.,0,0,1,7,21,23
"Munich Reinsurance engages in the provision of insurance and reinsurance services.. Hyundai Motor operates in the industry of Transportation. Equinor engages in the exploration, production, transport, refining, and marketing of petroleum and petroleum-derived products..",1,0,1,16,25,49
Mitsubishi operates in the industry of trading companies. Sberbank has headquarters in Russia. Rosneft has headquarters in Russia.,1,1,1,11,19,19
"BP is a holding company, which engages in steelmaking and mining activities.. Comcast operates in the industry of Chemicals. Equinor operates in the industry of oil & gas operations.",0,0,1,14,23,36
"Deutsche Post has headquarters in Mexico. Linde engages in the production and distribution of industrial gases.. HDFC Bank engages in the manufacture and sale of automobiles, motorcycles and power products..",0,1,0,7,19,36
General Motors operates in the industry of Telecommunications Services. Cigna Corporation has headquarters in United States. Honda Motor has headquarters in United States.,0,1,0,9,19,19
Broadcom operates in the industry of Banking. Abbott Laboratories operates in the industry of Diversified Financials. Dell Technologies has headquarters in United States.,0,0,1,8,21,29
Samsung Group operates in the industry of Telecommunications Services. Sanofi is a financial services company that engages in the provision of financial protection and wealth management products and services.. Itochu operates in the industry of trading companies.,0,0,1,9,16,42
Cisco Systems has headquarters in France. Deutsche Post engages in the provision of corporate and personal banking services.. Chevron has headquarters in United States.,0,0,1,7,20,27
Morgan Stanley has headquarters in Germany. IBM has headquarters in United States. Enbridge engages in the manufacture and sale of semiconductor products..,0,1,0,6,13,26
"Lowe's engages in the retail sale of home improvement products.. Canadian Imperial Bank of Commerce is a financial institution, which engages in the provision of banking and wealth management services.. Thermo Fisher Scientific engages in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers..",1,1,0,12,34,66
Oracle operates in the industry of Insurance. Barclays operates in the industry of banking. Mitsubishi UFJ Financial Group has headquarters in Saudi Arabia.,0,1,0,7,15,29
Toronto-Dominion Bank operates in the industry of Retailing. Shanghai Pudong Development Bank has headquarters in China. LukOil has headquarters in Russia.,0,1,1,12,23,30
"U.S. Bancorp operates as a social networking company worldwide.. Cisco Systems engages in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry.. Mitsui operates in the industry of trading companies.",0,1,1,14,42,52
"Rosneft operates in the industry of oil & gas operations. ING Group engages in the provision of banking and financial services.. Caterpillar engages in the manufacture of construction and mining equipment, diesel and natural gas engines, industrial gas turbines and diesel-electric locomotives..",1,0,1,12,25,54
"Visa has headquarters in United States. UnitedHealth Group operates in the industry of insurance. China Shenhua Energy is a holding company, which engages in the provision of information technology hardware, software, and service solutions through its subsidiaries..",1,1,0,7,17,45
"ENGIE operates as a holding company which engages in the provision of financial services such as banking, trust banking, securities, and other businesses.. Volkswagen Group operates in the industry of consumer durables. Anthem has headquarters in Ireland.",0,1,0,27,38,44
"Anheuser-Busch InBev has headquarters in Belgium. Johnson & Johnson is a holding company that engages in the research and development, manufacture and sale of products in the healthcare field.. Coca-Cola operates in the industry of Technology Hardware & Equipment.",1,1,0,13,38,51
Charles Schwab Corporation operates in the industry of Insurance. Merck & Co. operates in the industry of united states. Rosneft has headquarters in Japan.,0,1,0,10,23,31
"Saudi Arabian Oil Company (Saudi Aramco) operates in the industry of Banking. Apple engages in the provision of financial products and services, including personal, commercial, corporate, and investment banking.. Electricite de France has headquarters in France.",0,0,1,15,37,42
Meta Platforms operates in the industry of Consumer Durables. Glencore operates in the industry of materials. Duke Energy has headquarters in Denmark.,0,1,0,11,20,27
"Moller - Maersk has headquarters in Denmark. Prudential Financial engages in the exploration, production, transportation, and sale of crude oil and natural gas.. Mitsubishi engages in the provision of services utilizing the function of general trading..",1,0,1,10,32,48
"Charter Communications has headquarters in Ireland. Bank of Nova Scotia operates as a research healthcare company.. Lowe's is an investment holding company, which engages in the provision of life insurance..",0,0,0,7,18,35
Total engages in the provision of a wide range of financial services to corporate and personal customers.. Itochu has headquarters in Switzerland. Enbridge operates in the industry of oil & gas operations.,0,0,1,17,25,37
"VINCI engages in the design, building, finance and management of facilities for transport systems, public and private buildings and urban development and water, energy and communication networks.. LukOil operates in the industry of oil & gas operations. Anthem operates in the industry of drugs & biotechnology.",1,1,1,33,45,56
"AXA operates as a holding company that engages in the provision of insurance and asset management services.. AXA has headquarters in France. Thermo Fisher Scientific engages in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics..",1,1,1,18,25,58
Visa engages in the manufacturing and selling of electronics and computer peripherals.. Sony has headquarters in Japan. Dell Technologies operates in the industry of technology hardware & equipment.,0,1,1,14,20,32
"Prudential Financial has headquarters in United States. Eni engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals.. Mitsubishi is a holding company, which engages in the business of acquisition and operation of different companies..",1,1,0,9,30,51
Shanghai Pudong Development Bank operates in the industry of banking. Pfizer operates in the industry of Retailing. Zurich Insurance operates in the industry of Banking.,1,0,0,14,24,33
"Danaher operates in the industry of Banking. Sumitomo Mitsui Financial has headquarters in United States. BlackRock engages in providing investment management, risk management, and advisory services for institutional and retail clients worldwide..",0,0,1,9,21,42
"Canadian Imperial Bank of Commerce engages in the exploration, production, refining, marketing and distribution of oil.. Deutsche Telekom has headquarters in Germany. Novartis is a holding company, which engages in the development, manufacture, and marketing of healthcare products..",0,1,1,19,28,50
Lowe's has headquarters in Brazil. Industrial and Commercial Bank of China has headquarters in United States. Enbridge engages in the provision of gas and oil businesses..,0,0,1,7,19,31
"Verizon Communications engages in the provision of electricity, natural gas, and energy related services.. AIA Group operates in the industry of Diversified Financials. HSBC Holdings operates in the industry of Banking.",0,0,0,17,31,40
Telefonica operates as a financial holding company that engages in the provision of financial products and services.. ANZ operates in the industry of banking. Credit Agricole operates in the industry of banking.,0,1,1,19,28,28
Honeywell operates in the industry of Utilities. Raytheon Technologies has headquarters in Hong Kong. Target has headquarters in Canada.,0,0,0,9,19,25
State Bank of India has headquarters in India. AbbVie (ABBV) operates in the industry of Oil & Gas Operations. Toyota Motor engages in the manufacture and sale of motor vehicles and parts..,1,0,1,4,27,41
Tencent Holdings provides banking and financial services.. Bank of Communications operates in the industry of banking. BHP Group operates as a holding company that engages in the management of its group companies..,0,1,0,8,18,36
"Commonwealth Bank of Australia operates in the industry of Retailing. Taiwan Semiconductor Manufacturing Company engages in the production and distribution of cars, trucks and vans.. Postal Savings Bank of China operates in the industry of banking.",0,0,1,12,31,43
